Year,Typhoon Number,Typhoon Name,Cyclogenesis Start,Cyclogenesis End,Typhoon Start,Typhoon End,Cyclolysis Start,Cyclolysis End
1974,197405,DINAH,1974-06-05 06:00:00,1974-06-08 00:00:00,1974-06-08 06:00:00,1974-06-14 06:00:00,1974-06-14 12:00:00,1974-06-14 18:00:00
1974,197406,EMMA,1974-06-12 06:00:00,1974-06-14 18:00:00,1974-06-15 00:00:00,1974-06-18 06:00:00,1974-06-18 12:00:00,1974-06-19 00:00:00
1974,197407,FREDA,1974-06-17 00:00:00,1974-06-21 06:00:00,1974-06-21 12:00:00,1974-06-22 06:00:00,1974-06-22 12:00:00,1974-06-23 12:00:00
1974,197408,GILDA,1974-06-26 00:00:00,1974-06-30 12:00:00,1974-06-30 18:00:00,1974-07-08 12:00:00,1974-07-08 18:00:00,1974-07-17 06:00:00
1974,197409,HARRIET,1974-07-13 00:00:00,1974-07-15 06:00:00,1974-07-15 12:00:00,1974-07-17 06:00:00,1974-07-17 12:00:00,1974-07-20 18:00:00
1974,197410,IVY,1974-07-17 06:00:00,1974-07-18 00:00:00,1974-07-18 06:00:00,1974-07-23 00:00:00,1974-07-23 06:00:00,1974-07-24 06:00:00
1974,197411,JEAN,1974-07-14 12:00:00,1974-07-18 00:00:00,1974-07-18 06:00:00,1974-07-20 00:00:00,1974-07-20 06:00:00,1974-07-21 00:00:00
1974,197412,KIM,1974-07-22 00:00:00,1974-07-23 12:00:00,1974-07-23 18:00:00,1974-07-24 18:00:00,1974-07-25 00:00:00,1974-07-28 12:00:00
1974,197413,LUCY,1974-08-07 00:00:00,1974-08-09 12:00:00,1974-08-09 18:00:00,1974-08-10 12:00:00,1974-08-10 18:00:00,1974-08-12 00:00:00
1974,197414,MARY,1974-08-11 00:00:00,1974-08-11 06:00:00,1974-08-11 12:00:00,1974-08-26 12:00:00,1974-08-26 18:00:00,1974-08-27 00:00:00
1974,197415,NADINE,1974-08-15 00:00:00,1974-08-15 06:00:00,1974-08-15 12:00:00,1974-08-18 06:00:00,,
1974,197416,POLLY,1974-08-25 00:00:00,1974-08-26 12:00:00,1974-08-26 18:00:00,1974-09-03 00:00:00,1974-09-03 06:00:00,1974-09-05 00:00:00
1974,197417,ROSE,1974-08-24 18:00:00,1974-08-27 18:00:00,1974-08-28 00:00:00,1974-08-31 06:00:00,1974-08-31 12:00:00,1974-09-01 18:00:00
1974,197418,SHIRLEY,1974-09-02 00:00:00,1974-09-04 18:00:00,1974-09-05 00:00:00,1974-09-09 00:00:00,1974-09-09 06:00:00,1974-09-11 12:00:00
1974,197419,TRIX,1974-09-04 00:00:00,1974-09-06 00:00:00,1974-09-06 06:00:00,1974-09-06 12:00:00,1974-09-06 18:00:00,1974-09-08 00:00:00
1974,197420,VIRGINIA,1974-09-10 12:00:00,1974-09-13 00:00:00,1974-09-13 06:00:00,1974-09-16 06:00:00,1974-09-16 12:00:00,1974-09-18 00:00:00
1974,197421,WENDY,1974-09-19 06:00:00,1974-09-24 18:00:00,1974-09-25 00:00:00,1974-09-29 06:00:00,1974-09-29 12:00:00,1974-10-01 06:00:00
1974,197422,AGNES,1974-09-21 00:00:00,1974-09-24 18:00:00,1974-09-25 00:00:00,1974-10-03 00:00:00,1974-10-03 06:00:00,1974-10-04 00:00:00
1974,197423,BESS,1974-10-07 00:00:00,1974-10-08 12:00:00,1974-10-08 18:00:00,1974-10-13 18:00:00,1974-10-14 00:00:00,1974-10-14 12:00:00
1974,197424,CARMEN,1974-10-12 12:00:00,1974-10-15 00:00:00,1974-10-15 06:00:00,1974-10-19 18:00:00,1974-10-20 00:00:00,1974-10-20 18:00:00
1974,197425,DELLA,1974-10-18 00:00:00,1974-10-21 06:00:00,1974-10-21 12:00:00,1974-10-26 18:00:00,1974-10-27 00:00:00,1974-10-27 12:00:00
1974,197426,ELAINE,1974-10-22 12:00:00,1974-10-25 00:00:00,1974-10-25 06:00:00,1974-10-31 00:00:00,1974-10-31 06:00:00,1974-10-31 06:00:00
1974,197427,FAYE,1974-10-30 06:00:00,1974-11-02 00:00:00,1974-11-02 06:00:00,1974-11-04 06:00:00,1974-11-04 12:00:00,1974-11-05 18:00:00
1974,197428,GLORIA,1974-11-02 12:00:00,1974-11-03 06:00:00,1974-11-03 12:00:00,1974-11-09 12:00:00,1974-11-09 18:00:00,1974-11-11 00:00:00
1974,197429,HESTER,1974-11-12 18:00:00,1974-11-15 06:00:00,1974-11-15 09:00:00,1974-11-15 09:00:00,,
1974,197430,IRMA,1974-11-21 06:00:00,1974-11-23 00:00:00,1974-11-23 06:00:00,1974-12-02 00:00:00,1974-12-02 06:00:00,1974-12-03 00:00:00
1974,197431,JUDY,1974-12-14 12:00:00,1974-12-18 18:00:00,1974-12-19 00:00:00,1974-12-19 00:00:00,,
1974,197432,KIT,1974-12-18 00:00:00,1974-12-19 12:00:00,1974-12-19 18:00:00,1974-12-24 06:00:00,1974-12-24 12:00:00,1974-12-24 12:00:00
1975,197501,LOLA,1975-01-19 00:00:00,1975-01-22 06:00:00,1975-01-22 12:00:00,1975-01-28 06:00:00,1975-01-28 12:00:00,1975-01-28 12:00:00
1975,197502,MAMIE,1975-07-24 06:00:00,1975-07-27 18:00:00,1975-07-28 00:00:00,1975-07-30 12:00:00,1975-07-30 18:00:00,1975-07-30 18:00:00
1975,197503,NINA,1975-07-30 12:00:00,1975-07-31 12:00:00,1975-07-31 18:00:00,1975-08-04 00:00:00,1975-08-04 06:00:00,1975-08-06 00:00:00
1975,197504,ORA,1975-08-09 00:00:00,1975-08-10 00:00:00,1975-08-10 06:00:00,1975-08-13 00:00:00,1975-08-13 06:00:00,1975-08-17 12:00:00
1975,197505,PHYLLIS,1975-08-12 00:00:00,1975-08-12 06:00:00,1975-08-12 12:00:00,1975-08-18 00:00:00,1975-08-18 06:00:00,1975-08-20 00:00:00
1975,197506,RITA,1975-08-09 18:00:00,1975-08-19 00:00:00,1975-08-19 06:00:00,1975-08-24 00:00:00,1975-08-24 06:00:00,1975-08-25 18:00:00
1975,197507,SUSAN,1975-08-25 06:00:00,1975-08-28 12:00:00,1975-08-28 18:00:00,1975-09-02 12:00:00,1975-09-02 18:00:00,1975-09-03 18:00:00
1975,197508,TESS,1975-09-01 12:00:00,1975-09-02 00:00:00,1975-09-02 06:00:00,1975-09-10 12:00:00,1975-09-10 18:00:00,1975-09-13 12:00:00
1975,197509,VIOLA,1975-09-04 06:00:00,1975-09-05 12:00:00,1975-09-05 18:00:00,1975-09-07 12:00:00,1975-09-07 18:00:00,1975-09-08 00:00:00
1975,197510,WINNIE,1975-09-08 00:00:00,1975-09-09 00:00:00,1975-09-09 06:00:00,1975-09-12 12:00:00,1975-09-12 18:00:00,1975-09-12 18:00:00
1975,197511,ALICE,1975-09-15 06:00:00,1975-09-16 06:00:00,1975-09-16 12:00:00,1975-09-20 18:00:00,1975-09-21 00:00:00,1975-09-21 12:00:00
1975,197512,BETTY,1975-09-17 06:00:00,1975-09-18 00:00:00,1975-09-18 06:00:00,1975-09-23 18:00:00,1975-09-24 00:00:00,1975-09-24 00:00:00
1975,197513,CORA,1975-09-29 12:00:00,1975-10-02 00:00:00,1975-10-02 06:00:00,1975-10-07 00:00:00,1975-10-07 06:00:00,1975-10-10 00:00:00
1975,197514,DORIS,1975-10-02 12:00:00,1975-10-04 00:00:00,1975-10-04 06:00:00,1975-10-06 06:00:00,1975-10-06 12:00:00,1975-10-08 00:00:00
1975,197515,ELSIE,1975-10-08 18:00:00,1975-10-10 00:00:00,1975-10-10 06:00:00,1975-10-14 18:00:00,1975-10-15 00:00:00,1975-10-15 00:00:00
1975,197516,FLOSSIE,1975-10-17 12:00:00,1975-10-20 18:00:00,1975-10-21 00:00:00,1975-10-23 12:00:00,1975-10-23 18:00:00,1975-10-23 18:00:00
1975,197517,GRACE,1975-10-23 00:00:00,1975-10-25 00:00:00,1975-10-25 06:00:00,1975-11-02 06:00:00,1975-11-02 12:00:00,1975-11-04 12:00:00
1975,197518,HELEN,1975-11-01 00:00:00,1975-11-03 06:00:00,1975-11-03 12:00:00,1975-11-04 12:00:00,,
1975,197519,IDA,1975-11-05 06:00:00,1975-11-07 12:00:00,1975-11-07 18:00:00,1975-11-11 12:00:00,1975-11-11 18:00:00,1975-11-15 06:00:00
1975,197520,JUNE,1975-11-16 06:00:00,1975-11-16 18:00:00,1975-11-17 00:00:00,1975-11-24 06:00:00,1975-11-24 12:00:00,1975-11-25 18:00:00
1975,197521,NO-NAME,1975-12-25 06:00:00,1975-12-26 12:00:00,1975-12-26 18:00:00,1975-12-28 00:00:00,1975-12-28 06:00:00,1975-12-30 06:00:00
1976,197601,KATHY,1976-01-27 12:00:00,1976-01-28 06:00:00,1976-01-28 12:00:00,1976-02-02 12:00:00,1976-02-02 18:00:00,1976-02-02 18:00:00
1976,197602,LORNA,1976-02-27 00:00:00,1976-02-28 06:00:00,1976-02-28 12:00:00,1976-02-29 12:00:00,1976-02-29 18:00:00,1976-03-01 18:00:00
1976,197603,MARIE,1976-04-02 12:00:00,1976-04-03 12:00:00,1976-04-03 18:00:00,1976-04-15 00:00:00,1976-04-15 06:00:00,1976-04-16 18:00:00
1976,197604,NANCY,1976-04-25 00:00:00,1976-04-26 06:00:00,1976-04-26 12:00:00,1976-05-02 00:00:00,1976-05-02 06:00:00,1976-05-02 12:00:00
1976,197605,OLGA,1976-05-11 18:00:00,1976-05-13 06:00:00,1976-05-13 12:00:00,1976-05-26 18:00:00,1976-05-27 00:00:00,1976-05-31 12:00:00
1976,197606,PAMELA,1976-05-14 06:00:00,1976-05-15 06:00:00,1976-05-15 12:00:00,1976-05-28 00:00:00,1976-05-28 06:00:00,1976-06-01 00:00:00
1976,197607,RUBY,1976-06-21 00:00:00,1976-06-23 12:00:00,1976-06-23 18:00:00,1976-07-04 06:00:00,1976-07-04 12:00:00,1976-07-05 06:00:00
1976,197608,SALLY,1976-06-23 12:00:00,1976-06-24 18:00:00,1976-06-25 00:00:00,1976-07-03 06:00:00,1976-07-03 12:00:00,1976-07-05 06:00:00
1976,197609,THERESE,1976-07-09 00:00:00,1976-07-11 00:00:00,1976-07-11 06:00:00,1976-07-19 18:00:00,1976-07-20 00:00:00,1976-07-21 00:00:00
1976,197610,VIOLET,1976-07-19 12:00:00,1976-07-21 18:00:00,1976-07-22 00:00:00,1976-07-26 06:00:00,1976-07-26 12:00:00,1976-07-27 18:00:00
1976,197611,WILDA,1976-07-21 12:00:00,1976-07-22 12:00:00,1976-07-22 18:00:00,1976-07-23 21:00:00,1976-07-24 00:00:00,1976-07-24 18:00:00
1976,197612,ANITA,1976-07-21 12:00:00,1976-07-23 06:00:00,1976-07-23 12:00:00,1976-07-25 00:00:00,1976-07-25 06:00:00,1976-07-27 00:00:00
1976,197613,BILLIE,1976-08-01 06:00:00,1976-08-04 00:00:00,1976-08-04 06:00:00,1976-08-10 18:00:00,1976-08-11 00:00:00,1976-08-12 18:00:00
1976,197614,CLARA,1976-08-02 00:00:00,1976-08-06 00:00:00,1976-08-06 06:00:00,1976-08-07 00:00:00,,
1976,197615,DOT,1976-08-17 06:00:00,1976-08-19 00:00:00,1976-08-19 06:00:00,1976-08-21 12:00:00,1976-08-21 18:00:00,1976-08-25 12:00:00
1976,197616,ELLEN,1976-08-20 06:00:00,1976-08-21 00:00:00,1976-08-21 06:00:00,1976-08-24 12:00:00,1976-08-24 18:00:00,1976-08-25 12:00:00
1976,197617,FRAN,1976-09-03 00:00:00,1976-09-04 06:00:00,1976-09-04 12:00:00,1976-09-14 00:00:00,1976-09-14 06:00:00,1976-09-16 06:00:00
1976,197618,GEORGIA,1976-09-08 00:00:00,1976-09-09 06:00:00,1976-09-09 12:00:00,1976-09-14 18:00:00,1976-09-15 00:00:00,1976-09-16 06:00:00
1976,197619,HOPE,1976-09-13 12:00:00,1976-09-14 06:00:00,1976-09-14 12:00:00,1976-09-18 00:00:00,1976-09-18 06:00:00,1976-09-21 00:00:00
1976,197620,IRIS,1976-09-13 00:00:00,1976-09-15 06:00:00,1976-09-15 12:00:00,1976-09-22 00:00:00,1976-09-22 06:00:00,1976-09-23 12:00:00
1976,197621,JOAN,1976-09-18 00:00:00,1976-09-20 00:00:00,1976-09-20 06:00:00,1976-09-25 00:00:00,1976-09-25 06:00:00,1976-09-25 06:00:00
1976,197622,LOUISE,1976-10-28 00:00:00,1976-10-31 00:00:00,1976-10-31 06:00:00,1976-11-08 00:00:00,1976-11-08 06:00:00,1976-11-10 06:00:00
1976,197623,MARGE,1976-11-04 06:00:00,1976-11-08 06:00:00,1976-11-08 12:00:00,1976-11-10 00:00:00,1976-11-10 06:00:00,1976-11-12 18:00:00
1976,197624,NORA,1976-12-02 00:00:00,1976-12-03 18:00:00,1976-12-04 00:00:00,1976-12-07 00:00:00,1976-12-07 06:00:00,1976-12-07 06:00:00
1976,197625,OPAL,1976-12-07 12:00:00,1976-12-09 00:00:00,1976-12-09 06:00:00,1976-12-10 12:00:00,1976-12-10 18:00:00,1976-12-10 18:00:00
1977,197701,PATSY,1977-03-27 00:00:00,1977-03-28 00:00:00,1977-03-28 06:00:00,1977-03-30 00:00:00,1977-03-30 06:00:00,1977-03-31 00:00:00
1977,197702,RUTH,1977-06-13 00:00:00,1977-06-14 00:00:00,1977-06-14 06:00:00,1977-06-17 00:00:00,1977-06-17 06:00:00,1977-06-21 12:00:00
1977,197703,SARAH,1977-07-14 06:00:00,1977-07-17 00:00:00,1977-07-17 06:00:00,1977-07-22 00:00:00,1977-07-22 06:00:00,1977-07-22 12:00:00
1977,197704,THELMA,1977-07-19 00:00:00,1977-07-21 12:00:00,1977-07-21 18:00:00,1977-07-25 18:00:00,1977-07-26 00:00:00,1977-07-27 00:00:00
1977,197705,VERA,1977-07-25 06:00:00,1977-07-27 12:00:00,1977-07-27 18:00:00,1977-08-01 18:00:00,1977-08-02 00:00:00,1977-08-02 06:00:00
1977,197706,WANDA,1977-07-30 00:00:00,1977-08-01 00:00:00,1977-08-01 06:00:00,1977-08-07 00:00:00,1977-08-07 06:00:00,1977-08-10 12:00:00
1977,197707,AMY,1977-08-16 06:00:00,1977-08-18 00:00:00,1977-08-18 06:00:00,1977-08-24 18:00:00,1977-08-25 00:00:00,1977-08-27 18:00:00
1977,197708,NO-NAME,1977-08-21 06:00:00,1977-08-22 00:00:00,1977-08-22 06:00:00,1977-08-22 18:00:00,1977-08-23 00:00:00,1977-08-27 00:00:00
1977,197709,BABE,1977-08-31 06:00:00,1977-09-02 06:00:00,1977-09-02 12:00:00,1977-09-11 18:00:00,1977-09-12 00:00:00,1977-09-12 00:00:00
1977,197710,CARLA,1977-08-31 00:00:00,1977-09-03 12:00:00,1977-09-03 18:00:00,1977-09-05 00:00:00,1977-09-05 06:00:00,1977-09-06 06:00:00
1977,197711,EMMA,1977-09-12 06:00:00,1977-09-14 12:00:00,1977-09-14 18:00:00,1977-09-21 06:00:00,1977-09-21 12:00:00,1977-09-21 18:00:00
1977,197712,DINAH,1977-09-11 06:00:00,1977-09-15 06:00:00,1977-09-15 12:00:00,1977-09-24 00:00:00,1977-09-24 06:00:00,1977-09-26 00:00:00
1977,197713,FREDA,1977-09-21 00:00:00,1977-09-23 18:00:00,1977-09-24 00:00:00,1977-09-25 06:00:00,1977-09-25 12:00:00,1977-09-25 12:00:00
1977,197714,GILDA,1977-10-03 00:00:00,1977-10-04 06:00:00,1977-10-04 12:00:00,1977-10-10 00:00:00,1977-10-10 06:00:00,1977-10-11 12:00:00
1977,197715,NO-NAME,1977-10-11 00:00:00,1977-10-13 06:00:00,1977-10-13 12:00:00,1977-10-14 00:00:00,1977-10-14 06:00:00,1977-10-14 12:00:00
1977,197716,HARRIET,1977-10-14 06:00:00,1977-10-17 00:00:00,1977-10-17 06:00:00,1977-10-20 12:00:00,1977-10-20 18:00:00,1977-10-22 06:00:00
1977,197717,IVY,1977-10-18 00:00:00,1977-10-22 06:00:00,1977-10-22 12:00:00,1977-10-27 06:00:00,1977-10-27 12:00:00,1977-10-27 18:00:00
1977,197718,JEAN,1977-10-28 00:00:00,1977-10-29 00:00:00,1977-10-29 06:00:00,1977-11-02 18:00:00,1977-11-03 00:00:00,1977-11-05 06:00:00
1977,197719,KIM,1977-11-04 00:00:00,1977-11-06 18:00:00,1977-11-07 00:00:00,1977-11-16 12:00:00,1977-11-16 18:00:00,1977-11-17 18:00:00
1977,197720,LUCY,1977-11-28 00:00:00,1977-12-01 06:00:00,1977-12-01 12:00:00,1977-12-09 00:00:00,1977-12-09 06:00:00,1977-12-09 12:00:00
1977,197721,MARY,1977-12-18 06:00:00,1977-12-21 00:00:00,1977-12-21 06:00:00,1978-01-02 18:00:00,1978-01-03 00:00:00,1978-01-03 12:00:00
1978,197801,NADINE,1978-01-06 00:00:00,1978-01-10 06:00:00,1978-01-10 12:00:00,1978-01-13 12:00:00,,
1978,197802,OLIVE,1978-04-17 00:00:00,1978-04-18 18:00:00,1978-04-19 00:00:00,1978-04-27 18:00:00,1978-04-28 00:00:00,1978-05-01 00:00:00
1978,197803,POLLY,1978-06-14 00:00:00,1978-06-18 06:00:00,1978-06-18 12:00:00,1978-06-20 12:00:00,1978-06-20 18:00:00,1978-06-24 00:00:00
1978,197804,ROSE,1978-06-21 06:00:00,1978-06-23 00:00:00,1978-06-23 06:00:00,1978-06-24 18:00:00,1978-06-25 00:00:00,1978-06-25 00:00:00
1978,197805,SHIRLEY,1978-06-28 00:00:00,1978-06-30 06:00:00,1978-06-30 12:00:00,1978-06-30 18:00:00,1978-07-01 00:00:00,1978-07-02 00:00:00
1978,197806,TRIX,1978-07-11 06:00:00,1978-07-14 00:00:00,1978-07-14 06:00:00,1978-07-23 06:00:00,1978-07-23 12:00:00,1978-07-24 00:00:00
1978,197807,VIRGINIA,1978-07-22 06:00:00,1978-07-22 18:00:00,1978-07-23 00:00:00,1978-08-04 00:00:00,1978-08-04 06:00:00,1978-08-04 12:00:00
1978,197808,WENDY,1978-07-22 00:00:00,1978-07-24 06:00:00,1978-07-24 12:00:00,1978-08-03 06:00:00,1978-08-03 12:00:00,1978-08-08 06:00:00
1978,197809,AGNES,1978-07-22 06:00:00,1978-07-25 18:00:00,1978-07-26 00:00:00,1978-07-30 12:00:00,1978-07-30 18:00:00,1978-07-31 00:00:00
1978,197810,BONNIE,1978-08-09 00:00:00,1978-08-10 12:00:00,1978-08-10 18:00:00,1978-08-12 06:00:00,1978-08-12 12:00:00,1978-08-13 12:00:00
1978,197811,CARMEN,1978-08-09 06:00:00,1978-08-11 00:00:00,1978-08-11 06:00:00,1978-08-20 06:00:00,1978-08-20 12:00:00,1978-08-20 12:00:00
1978,197812,DELLA,1978-08-09 12:00:00,1978-08-12 06:00:00,1978-08-12 12:00:00,1978-08-13 12:00:00,1978-08-13 18:00:00,1978-08-13 18:00:00
1978,197813,NO-NAME,1978-08-18 00:00:00,1978-08-19 00:00:00,1978-08-19 06:00:00,1978-08-20 12:00:00,1978-08-20 18:00:00,1978-08-21 06:00:00
1978,197814,ELAINE,1978-08-21 00:00:00,1978-08-23 00:00:00,1978-08-23 06:00:00,1978-08-28 00:00:00,1978-08-28 06:00:00,1978-08-29 00:00:00
1978,197815,FAYE,1978-08-27 06:00:00,1978-08-28 12:00:00,1978-08-28 18:00:00,1978-09-10 00:00:00,1978-09-10 06:00:00,1978-09-11 06:00:00
1978,197816,GLORIA,1978-08-27 18:00:00,1978-08-29 18:00:00,1978-08-30 00:00:00,1978-08-31 06:00:00,1978-08-31 12:00:00,1978-09-02 00:00:00
1978,197817,HESTER,1978-08-28 12:00:00,1978-08-30 00:00:00,1978-08-30 06:00:00,1978-09-01 12:00:00,,
1978,197818,IRMA,1978-09-09 00:00:00,1978-09-11 18:00:00,1978-09-12 00:00:00,1978-09-15 18:00:00,,
1978,197819,JUDY,1978-09-09 00:00:00,1978-09-12 18:00:00,1978-09-13 00:00:00,1978-09-17 12:00:00,,
1978,197820,KIT,1978-09-20 06:00:00,1978-09-23 12:00:00,1978-09-23 18:00:00,1978-09-26 18:00:00,1978-09-27 00:00:00,1978-09-28 12:00:00
1978,197821,LOLA,1978-09-24 06:00:00,1978-09-26 00:00:00,1978-09-26 06:00:00,1978-10-03 00:00:00,1978-10-03 06:00:00,1978-10-05 00:00:00
1978,197822,MAMIE,1978-09-30 00:00:00,1978-09-30 12:00:00,1978-09-30 18:00:00,1978-10-05 12:00:00,,
1978,197823,NINA,1978-10-05 18:00:00,1978-10-08 00:00:00,1978-10-08 06:00:00,1978-10-17 00:00:00,1978-10-17 06:00:00,1978-10-17 12:00:00
1978,197824,ORA,1978-10-08 18:00:00,1978-10-10 00:00:00,1978-10-10 06:00:00,1978-10-15 06:00:00,1978-10-15 12:00:00,1978-10-19 12:00:00
1978,197825,PHYLLIS,1978-10-15 00:00:00,1978-10-16 06:00:00,1978-10-16 12:00:00,1978-10-23 00:00:00,,
1978,197826,RITA,1978-10-17 18:00:00,1978-10-18 00:00:00,1978-10-18 06:00:00,1978-10-29 18:00:00,1978-10-30 00:00:00,1978-10-30 06:00:00
1978,197827,NO-NAME,1978-10-29 18:00:00,1978-11-02 00:00:00,1978-11-02 06:00:00,1978-11-03 12:00:00,,
1978,197828,TESS,1978-10-31 06:00:00,1978-11-02 00:00:00,1978-11-02 06:00:00,1978-11-07 00:00:00,1978-11-07 06:00:00,1978-11-08 06:00:00
1978,197829,VIOLA,1978-11-17 00:00:00,1978-11-17 18:00:00,1978-11-18 00:00:00,1978-11-24 18:00:00,1978-11-25 00:00:00,1978-11-27 06:00:00
1978,197830,WINNIE,1978-11-25 12:00:00,1978-11-28 00:00:00,1978-11-28 06:00:00,1978-12-01 00:00:00,1978-12-01 06:00:00,1978-12-01 06:00:00
1979,197901,ALICE,1978-12-31 12:00:00,1979-01-02 00:00:00,1979-01-02 06:00:00,1979-01-14 12:00:00,1979-01-14 18:00:00,1979-01-15 00:00:00
1979,197902,BESS,1979-03-19 00:00:00,1979-03-21 00:00:00,1979-03-21 06:00:00,1979-03-25 06:00:00,,
1979,197903,CECIL,1979-04-11 00:00:00,1979-04-12 00:00:00,1979-04-12 06:00:00,1979-04-21 00:00:00,1979-04-21 06:00:00,1979-04-21 12:00:00
1979,197904,DOT,1979-05-09 00:00:00,1979-05-13 00:00:00,1979-05-13 06:00:00,1979-05-14 06:00:00,1979-05-14 12:00:00,1979-05-17 12:00:00
1979,197905,NO-NAME,1979-05-19 00:00:00,1979-05-23 06:00:00,1979-05-23 12:00:00,1979-05-24 06:00:00,1979-05-24 12:00:00,1979-05-26 18:00:00
1979,197906,ELLIS,1979-06-28 00:00:00,1979-07-01 06:00:00,1979-07-01 12:00:00,1979-07-06 06:00:00,1979-07-06 12:00:00,1979-07-07 00:00:00
1979,197907,FAYE,1979-07-01 06:00:00,1979-07-03 00:00:00,1979-07-03 06:00:00,1979-07-06 00:00:00,1979-07-06 06:00:00,1979-07-09 18:00:00
1979,197908,GORDON,1979-07-25 12:00:00,1979-07-27 00:00:00,1979-07-27 06:00:00,1979-07-29 12:00:00,1979-07-29 18:00:00,1979-07-31 06:00:00
1979,197909,HOPE,1979-07-25 12:00:00,1979-07-29 00:00:00,1979-07-29 06:00:00,1979-08-03 06:00:00,1979-08-03 12:00:00,1979-08-04 12:00:00
1979,197910,IRVING,1979-08-07 00:00:00,1979-08-09 00:00:00,1979-08-09 06:00:00,1979-08-18 12:00:00,1979-08-18 18:00:00,1979-08-20 12:00:00
1979,197911,JUDY,1979-08-16 00:00:00,1979-08-17 00:00:00,1979-08-17 06:00:00,1979-08-26 12:00:00,1979-08-26 18:00:00,1979-08-26 18:00:00
1979,197912,KEN,1979-08-30 18:00:00,1979-09-02 12:00:00,1979-09-02 18:00:00,1979-09-05 00:00:00,1979-09-05 06:00:00,1979-09-10 06:00:00
1979,197913,LOLA,1979-09-01 00:00:00,1979-09-04 00:00:00,1979-09-04 06:00:00,1979-09-09 00:00:00,1979-09-09 06:00:00,1979-09-10 06:00:00
1979,197914,MAC,1979-09-12 00:00:00,1979-09-16 06:00:00,1979-09-16 12:00:00,1979-09-23 18:00:00,1979-09-24 00:00:00,1979-09-24 12:00:00
1979,197915,NANCY,1979-09-15 00:00:00,1979-09-19 12:00:00,1979-09-19 18:00:00,1979-09-22 00:00:00,1979-09-22 06:00:00,1979-09-23 12:00:00
1979,197916,OWEN,1979-09-21 12:00:00,1979-09-23 06:00:00,1979-09-23 12:00:00,1979-10-01 06:00:00,1979-10-01 12:00:00,1979-10-03 06:00:00
1979,197917,PAMELA,1979-09-25 00:00:00,1979-09-25 12:00:00,1979-09-25 18:00:00,1979-09-26 06:00:00,1979-09-26 12:00:00,1979-09-26 12:00:00
1979,197918,ROGER,1979-10-03 12:00:00,1979-10-04 00:00:00,1979-10-04 06:00:00,1979-10-07 06:00:00,1979-10-07 12:00:00,1979-10-10 18:00:00
1979,197919,SARAH,1979-10-01 00:00:00,1979-10-04 18:00:00,1979-10-05 00:00:00,1979-10-15 00:00:00,1979-10-15 06:00:00,1979-10-17 06:00:00
1979,197920,TIP,1979-10-04 06:00:00,1979-10-06 06:00:00,1979-10-06 12:00:00,1979-10-19 18:00:00,1979-10-20 00:00:00,1979-10-22 06:00:00
1979,197921,VERA,1979-11-01 12:00:00,1979-11-02 06:00:00,1979-11-02 12:00:00,1979-11-07 12:00:00,1979-11-07 18:00:00,1979-11-08 06:00:00
1979,197922,WAYNE,1979-11-07 00:00:00,1979-11-09 00:00:00,1979-11-09 06:00:00,1979-11-11 12:00:00,1979-11-11 18:00:00,1979-11-13 12:00:00
1979,197923,ABBY,1979-12-01 06:00:00,1979-12-02 00:00:00,1979-12-02 06:00:00,1979-12-14 12:00:00,1979-12-14 18:00:00,1979-12-15 12:00:00
1979,197924,BEN,1979-12-20 06:00:00,1979-12-21 06:00:00,1979-12-21 12:00:00,1979-12-23 12:00:00,,
1980,198001,CARMEN,1980-04-05 00:00:00,1980-04-05 12:00:00,1980-04-05 18:00:00,1980-04-07 12:00:00,,
1980,198002,DOM,1980-05-07 18:00:00,1980-05-11 06:00:00,1980-05-11 12:00:00,1980-05-20 12:00:00,1980-05-20 18:00:00,1980-05-22 00:00:00
1980,198003,ELLEN,1980-05-13 00:00:00,1980-05-13 06:00:00,1980-05-13 12:00:00,1980-05-22 12:00:00,1980-05-22 18:00:00,1980-05-25 00:00:00
1980,198004,FORREST,1980-05-19 00:00:00,1980-05-20 06:00:00,1980-05-20 12:00:00,1980-05-26 00:00:00,1980-05-26 06:00:00,1980-05-29 12:00:00
1980,198005,GEORGIA,1980-05-19 12:00:00,1980-05-22 12:00:00,1980-05-22 18:00:00,1980-05-24 06:00:00,1980-05-24 12:00:00,1980-05-25 00:00:00
1980,198006,HERBERT,1980-06-22 00:00:00,1980-06-24 12:00:00,1980-06-24 18:00:00,1980-06-28 12:00:00,1980-06-28 18:00:00,1980-06-29 06:00:00
1980,198007,IDA,1980-07-05 12:00:00,1980-07-07 00:00:00,1980-07-07 06:00:00,1980-07-11 18:00:00,1980-07-12 00:00:00,1980-07-15 00:00:00
1980,198008,JOE,1980-07-15 18:00:00,1980-07-18 06:00:00,1980-07-18 12:00:00,1980-07-23 12:00:00,1980-07-23 18:00:00,1980-07-24 00:00:00
1980,198009,KIM,1980-07-19 21:00:00,1980-07-21 18:00:00,1980-07-22 00:00:00,1980-07-27 18:00:00,,
1980,198010,LEX,1980-07-28 00:00:00,1980-07-29 18:00:00,1980-07-30 00:00:00,1980-08-08 18:00:00,1980-08-09 00:00:00,1980-08-13 12:00:00
1980,198011,MARGE,1980-08-08 00:00:00,1980-08-08 06:00:00,1980-08-08 12:00:00,1980-08-16 00:00:00,1980-08-16 06:00:00,1980-08-16 18:00:00
